SD,SE,ND,NE
,,,8.43373494
,,,20
,,,16.66666667
,,,25
,,,33.33333333
,,,36.36363636
,,,7.462686567
,,,33.33333333
,,,4.819277108
,,,7.594936709
,,,28.57142857
,,,25
,,,4.210526316
,,,7.407407407
,,,28.57142857
,,,5.555555556
,,,15.625
,,,53.33333333
,,,2.857142857
,,,11.53846154
,,,26.66666667
,,,9.756097561
,,,3.921568627
,,,26.66666667
,,,55.55555556
,,,13.20754717
,,,40
,,,10.81081081
,,,30
,,,25
,,,19.04761905
,,,10.63829787
,,,5.882352941
,,,7.142857143
,,,5.555555556
,,,8.333333333
,,,15.38461538
,,,27.27272727
,,,12.30769231
,,,2.352941176
,,,5.970149254
,,,8.333333333
,,,12.06896552
,,,41.66666667
,,,55.55555556
,,,15.38461538
,,,17.64705882
,,,27.77777778
,,,20
,,,57.14285714
,,,14.89361702
,,,9.090909091
,,,16.66666667
,,,25
,,,8.333333333
,,,50
,,,10.52631579
,,,4.347826087
,,,6.153846154
,,,12.5
,,,36.36363636
,,,19.04761905
,,,22.22222222
,,,7.142857143
,,,25
,,,18.18181818
,,,62.5
,,,33.33333333
,,,26.66666667
,,,29.41176471
,,,7.216494845
,,,33.33333333
,,,10.52631579
,,,10.86956522
,,,14.28571429
,,,35.29411765
,,,44.44444444
,,,29.41176471
,,,3.164556962
,,,23.07692308
,,,25
,,,28.57142857
,,,36.36363636
,,,55.55555556
,,,22.72727273
,,,62.5
,,,10.16949153
,,,8.695652174
,,,25
,,,28.57142857
,,,5.194805195
,,,9.375
,,,11.11111111
,,,23.80952381
,,,57.14285714
,,,15.15151515
,,,9.85915493
,,,16.12903226
,,,50
,,,30
,,,55.55555556
,,,35.71428571
,,,25
,,,28.57142857
,,,62.5
,,,16.66666667
,,,10.81081081
,,,18.18181818
,,,1.275510204
,,,6.976744186
,,,45.45454545
,,,16
,,,10.86956522
,,,36.36363636
,,,26.66666667
,,,20.68965517
,,,18.18181818
,,,26.31578947
,,,6.060606061
,,,15.38461538
,,,19.35483871
,,,33.33333333
,,,36.36363636
,,,3.80952381
,,,6.153846154
,,,14.28571429
,,,13.79310345
,,,57.14285714
,,,24.3902439
,,,66.66666667
,,,30.76923077
,,,11.11111111
,,,35.29411765
,,,3.875968992
,,,50
,,,5.555555556
,,,4.597701149
,,,45.45454545
,,,9.523809524
,,,14.28571429
,,,37.5
,,,5.042016807
,,,22.22222222
,,,21.05263158
,,,2.105263158
,,,50
,,,9.259259259
,,,53.33333333
,,,4.918032787
,,,40
,,,92.59259259
,,,11.9047619
,,,19.23076923
,,,29.41176471
,,,62.5
,,,8.163265306
,,,17.39130435
,,,15.68627451
,,,35
,,,11.11111111
,,,20.68965517
,,,5.128205128
,,,12.90322581
,,,4.819277108
,,,10.63829787
,,,2.898550725
,,,3.636363636
,,,33.33333333
,,,5.263157895
,,,21.95121951
,,,14.81481481
,,,11.32075472
,,,10.20408163
,,,12.06896552
,,,26.66666667
,,,8.333333333
,,,52.38095238
,,,7.407407407
,,,13.1147541
,,,1.769911504
,,,25.80645161
,,,12.5
,,,7.142857143
,,,4.545454545
,,,45.45454545
,,,33.33333333
,,,50
,,,4.137931034
,,,4.615384615
,,,26.66666667
,,,28.57142857
,,,16.12903226
,,,15.15151515
,,,14.28571429
,,,19.04761905
,,,10.86956522
,,,8.333333333
,,,15.625
,,,12.90322581
,,,55.55555556
,,,12.5
,,,71.42857143
,,,45.45454545
,,,33.33333333
,,,18.91891892
,,,8.928571429
,,,56.52173913
,,,13.20754717
,,,31.25
,,,14.28571429
,,,10.81081081
,,,4.716981132
,,,17.85714286
,,,16.66666667
,,,7.086614173
,,,29.41176471
,,,6.557377049
,,,57.14285714
,,,13.33333333
,,,22.22222222
,,,8.219178082
,,,30.76923077
,,,18.51851852
,,,10
,,,27.77777778
,,,6.896551724
,,,22.22222222
,,,44.44444444
,,,28.57142857
,,,20
,,,5.084745763
,,,2.614379085
,,,50
,,,25
,,,16.66666667
,,,17.24137931
,,,54.54545455
,,,11.29032258
,,,3.96039604
,,,13.92405063
,,,20
,,,55.55555556
,,,23.07692308
,,,57.14285714
,,,31.57894737
,,,15.38461538
,,,66.66666667
,,,6.060606061
,,,2.105263158
,,,21.05263158
,,,7.142857143
,,,6.097560976
,,,1.851851852
,,,3.571428571
,,,8.771929825
,,,14.89361702
,,,14.70588235
,,,6.557377049
,,,19.35483871
,,,21.73913043
,,,19.04761905
,,,62.5
,,,3.636363636
,,,14.89361702
,,,22.22222222
,,,5.194805195
,,,50
,,,12.12121212
,,,5.714285714
,,,26.66666667
,,,7.547169811
,,,18.75
,,,3.921568627
,,,7.142857143
,,,14.28571429
,,,27.27272727
,,,17.39130435
,,,10.12658228
,,,19.35483871
,,,56.25
,,,33.33333333
,,,3.100775194
,,,15.38461538
,,,42.85714286
,,,21.05263158
,,,3.305785124
,,,38.46153846
,,,18
,,,15.625
,,,72.72727273
,,,30.76923077
,,,2.395209581
,,,12.90322581
,,,11.36363636
,,,25
,,,3.738317757
,,,6.481481481
,,,20
,,,11.42857143
,,,39.13043478
,,,30.76923077
,,,4.137931034
,,,16.66666667
,,,8.695652174
,,,13.63636364
,,,10.81081081
,,,40
,,,6.349206349
,,,13.33333333
,,,25.92592593
,,,11.76470588
,,,4.807692308
,,,33.33333333
,,,5.194805195
,,,7.246376812
,,,6.481481481
,,,18.75
,,,27.77777778
,,,18.51851852
,,,40
,,,62.5
,,,15.38461538
,,,16.66666667
,,,5.102040816
,,,13.33333333
,,,19.44444444
,,,15.55555556
,,,26.66666667
,,,28.57142857
,,,36.84210526
,,,62.5
,,,6.12244898
,,,41.66666667
,,,26.31578947
,,,9.523809524
,,,40
,,,2.469135802
,,,5.333333333
,,,12.12121212
,,,10.29411765
,,,8.620689655
,,,33.33333333
,,,8.219178082
,,,16
,,,42.85714286
,,,55.55555556
,,,5.797101449
,,,55.55555556
,,,14.63414634
,,,14
,,,14.28571429
,,,27.27272727
,,,15.38461538
,,,9.302325581
,,,32.25806452
,,,20
,,,16.12903226
,,,20
,,,22.22222222
,,,16
,,,16.66666667
,,,25.92592593
,,,14.81481481
,,,4.12371134
,,,11.11111111
,,,63.63636364
,,,20
,,,2.906976744
,,,5.263157895
,,,25.80645161
,,,28.57142857
,,,16.66666667
,,,31.25
,,,42.85714286
,,,13.88888889
,,,11.53846154
,,,33.33333333
,,,36.36363636
,,,12.19512195
,,,32.14285714
,,,54.54545455
,,,42.85714286
,,,55.55555556
,,,30.76923077
,,,40
,,,23.33333333
,,,38.46153846
,,,2.75862069
,,,5.952380952
,,,6.25
,,,22.22222222
,,,69.23076923
,,,14.28571429
,,,12.24489796
,,,10.20408163
,,,9.230769231
,,,9.090909091
,,,29.41176471
,,,42.85714286
,,,12.24489796
,,,22.72727273
,,,2.162162162
,,,29.41176471
,,,7.692307692
,,,4.166666667
,,,15.15151515
,,,7.936507937
,,,3.546099291
,,,25
,,,28
,,,3.418803419
,,,19.04761905
,,,13.7254902
,,,35.71428571
,,,35
,,,25
,,,11.76470588
,,,8.333333333
,,,21.05263158
,,,23.52941176
,,,26.66666667
,,,35.29411765
,,,24.32432432
,,,8.108108108
,,,9.230769231
,,,28.57142857
,,,12.5
,,,12.5
,,,20
,,,66.66666667
,,,3.80952381
,,,30
,,,4.04040404
,,,50
,,,9.523809524
,,,12.12121212
,,,50
,,,33.33333333
,,,6.060606061
,,,50
,,,26.66666667
,,,18.18181818
,,,11.76470588
,,,12.12121212
,,,4.901960784
,,,14.28571429
,,,22.22222222
,,,4.395604396
,,,33.33333333
,,,17.14285714
,,,13.33333333
,,,31.81818182
,,,12.76595745
,,,16.21621622
,,,17.85714286
,,,7.547169811
,,,36.36363636
,,,33.33333333
,,,12.82051282
,,,23.52941176
,,,10.22727273
,,,28.07017544
,,,13.33333333
,,,10.44776119
,,,44
,,,45.83333333
,,,9.459459459
,,,63.63636364
,,,38.0952381
,,,15.38461538
,,,6.25
,,,13.79310345
,,,31.03448276
,,,40
,,,7.865168539
,,,19.35483871
,,,9.523809524
,,,7.272727273
,,,3.2
,,,18.75
,,,15.38461538
,,,17.14285714
,,,10.34482759
,,,28.57142857
,,,16.66666667
,,,5.555555556
,,,16
,,,16.66666667
,,,44.44444444
,,,4.705882353
,,,36.84210526
,,,34.7826087
,,,45
,,,21.05263158
,,,7.272727273
,,,10.25641026
,,,76.92307692
,,,18.51851852
,,,4.597701149
,,,4.761904762
,,,18.18181818
,,,22.72727273
,,,10
,,,26.66666667
,,,3.47826087
,,,26.08695652
,,,36.84210526
,,,25
,,,35.29411765
,,,58.33333333
,,,30
,,,19.23076923
,,,57.14285714
,,,14.81481481
,,,17.85714286
,,,8.771929825
,,,24.24242424
,,,14.28571429
,,,15.78947368
,,,43.24324324
,,,25
,,,44.44444444
,,,13.79310345
,,,8
,,,25
,,,11.9047619
,,,6.586826347
,,,13.79310345
,,,33.33333333
,,,21.73913043
,,,12.28070175
,,,40
,,,31.25
,,,17.64705882
,,,7.692307692
,,,9.302325581
,,,10
,,,50
,,,3.846153846
,,,14.28571429
,,,17.39130435
,,,40
,,,10.86956522
,,,30.43478261
,,,12.82051282
,,,10
,,,39.28571429
,,,15.2173913
,,,11.11111111
,,,1.465201465
,,,16
,,,9.836065574
,,,7.207207207
,,,36.36363636
,,,20
,,,10.52631579
,,,35.71428571
,,,6.382978723
,,,57.14285714
,,,1.838235294
,,,22.22222222
,,,50
,,,16.21621622
,,,33.33333333
,,,10.16949153
,,,16
,,,3.278688525
,,,7.407407407
,,,13.95348837
,,,24.13793103
,,,22.22222222
,,,45.45454545
,,,9.090909091
,,,17.39130435
,,,55.55555556
,,,20.68965517
,,,19.04761905
,,,27.77777778
,,,41.66666667
,,,9.756097561
,,,26.66666667
,,,39.13043478
,,,27.77777778
,,,13.51351351
,,,10.20408163
,,,35.71428571
,,,11.76470588
,,,52.63157895
,,,5.263157895
,,,15.625
,,,3.007518797
,,,60
,,,7.272727273
,,,7.246376812
,,,33.33333333
,,,14.58333333
,,,3.846153846
,,,28.57142857
,,,8.771929825
,,,57.14285714
,,,13.79310345
,,,2.173913043
,,,8.474576271
,,,7.462686567
,,,16.12903226
,,,19.23076923
,,,28.57142857
,,,23.80952381
,,,14.28571429
,,,5.511811024
,,,17.94871795
,,,42.85714286
,,,27.77777778
,,,23.52941176
,,,23.52941176
,,,4.395604396
,,,27.27272727
,,,7.272727273
,,,82.35294118
,,,7.8125
,,,19.23076923
,,,56.25
,,,14.89361702
,,,19.23076923
,,,2.139037433
,,,15.38461538
,,,10.52631579
,,,40
,,,22.22222222
,,,42.85714286
,,,38.46153846
,,,30.76923077
,,,13.79310345
,,,22.72727273
,,,22.22222222
,,,22.72727273
,,,33.33333333
,,,40
,,,10
,,,20
,,,57.14285714
,,,8.163265306
,,,28.88888889
,,,18.36734694
,,,7.547169811
,,,9.756097561
,,,28.57142857
,,,11.42857143
,,,8.695652174
,,,20.83333333
,,,6.666666667
,,,5.102040816
,,,3.067484663
,,,21.05263158
,,,17.85714286
,,,28.57142857
,,,17.24137931
,,,10.52631579
,,,3.937007874
,,,11.42857143
,,,14.28571429
,,,36.36363636
,,,10.71428571
,,,10
,,,17.77777778
,,,18.18181818
,,,22.72727273
,,,25
,,,61.53846154
,,,9.523809524
,,,35.29411765
,,,8.450704225
,,,31.25
,,,55.55555556
,,,5.633802817
,,,19.35483871
,,,8.510638298
,,,16.66666667
,,,25
,,,62.5
,,,20.45454545
,,,55.55555556
,,,7.407407407
,,,11.76470588
,,,12.90322581
,,,16.66666667
,,,14.81481481
,,,5.128205128
,,,19.04761905
,,,15.15151515
,,,35.71428571
,,,50
,,,29.41176471
,,,20
,,,20.58823529
,,,23.80952381
,,,31.25
,,,10.25641026
,,,44.44444444
,,,3.80952381
,,,5.882352941
,,,41.66666667
,,,6.976744186
,,,12.12121212
,,,29.41176471
,,,17.39130435
,,,50
,,,7.291666667
,,,20
,,,12.06896552
,,,5.263157895
,,,71.42857143
,,,12.5
,,,50
,,,11.76470588
,,,38.46153846
,,,10.20408163
,,,3.076923077
,,,2.336448598
,,,8.695652174
,,,36.36363636
,,,9.302325581
,,,35.71428571
,,,16.66666667
,,,25
,,,5.263157895
,,,20
,,,13.33333333
,,,36.36363636
,,,31.25
,,,33.33333333
,,,16.66666667
,,,35.29411765
,,,35.29411765
,,,8.695652174
,,,3.048780488
,,,7.407407407
,,,22.72727273
,,,31.81818182
,,,5.797101449
,,,19.04761905
,,,20
,,,3.100775194
,,,12.12121212
,,,23.52941176
,,,16.66666667
,,,22.22222222
,,,10.44776119
,,,10.12658228
,,,40
,,,50
,,,31.25
,,,15.15151515
,,,20
,,,40
,,,1.659751037
,,,4.854368932
,,,12
,,,10.29411765
,,,41.17647059
,,,19.04761905
,,,7.692307692
,,,13.51351351
,,,1.212121212
,,,18.18181818
,,,2.777777778
,,,46.66666667
,,,9.803921569
,,,25.92592593
,,,36.36363636
,,,5.633802817
,,,24.13793103
,,,38.46153846
,,,26.66666667
,,,15.38461538
,,,9.090909091
,,,5.194805195
,,,50
,,,9.090909091
,,,14.28571429
,,,9.230769231
,,,8.823529412
,,,12.72727273
,,,12.12121212
,,,23.52941176
,,,55.55555556
,,,11.11111111
,,,7.843137255
,,,30.76923077
,,,72.72727273
,,,5.063291139
,,,10.81081081
,,,21.05263158
,,,30.76923077
,,,5.333333333
,,,21.42857143
,,,16.66666667
,,,12.5
,,,2.415458937
,,,15.90909091
,,,50
,,,3.125
,,,2.197802198
,,,21.62162162
,,,15.90909091
,,,63.63636364
,,,12.5
,,,14.28571429
,,,60
,,,12.12121212
,,,21.05263158
,,,14.28571429
,,,8.064516129
,,,9.756097561
,,,3.47826087
,,,18.18181818
,,,38.46153846
,,,6.578947368
,,,7.352941176
,,,50
,,,5
,,,17.39130435
,,,14.81481481
,,,10.90909091
,,,35.29411765
,,,16.66666667
,,,13.79310345
,,,3.50877193
,,,14.28571429
,,,7.407407407
,,,46.15384615
,,,38.46153846
,,,4
,,,11.5942029
,,,23.52941176
,,,26.66666667
,,,25
,,,21.42857143
,,,23.07692308
,,,8.695652174
,,,44.44444444
,,,50
,,,23.52941176
,,,57.14285714
,,,11.5942029
,,,22.22222222
,,,26.66666667
,,,29.62962963
,,,13.15789474
,,,14.0625
,,,18.51851852
,,,8.43373494
,,,20
,,,41.66666667
,,,20.83333333
,,,13.79310345
,,,8.974358974
,,,3.225806452
,,,8
,,,9.375
,,,21.05263158
,,,55.55555556
,,,9.756097561
,,,33.33333333
,,,28
,,,14.63414634
,,,10.71428571
,,,2.962962963
,,,31.25
,,,7.216494845
,,,6.153846154
,,,57.14285714
,,,40.90909091
,,,46.15384615
,,,9.523809524
,,,13.33333333
,,,13.88888889
,,,18.18181818
,,,13.04347826
,,,44.44444444
,,,11.11111111
,,,40
,,,17.14285714
,,,40
,,,12.5
,,,16
,,,22.22222222
,,,18.18181818
,,,57.14285714
,,,25
,,,5.555555556
,,,16.66666667
,,,60
,,,22.72727273
,,,5.405405405
,,,50
,,,50
,,,16.66666667
,,,14.28571429
,,,60
,,,13.33333333
,,,25
,,,15.38461538
,,,18.91891892
,,,7.792207792
,,,12.12121212
,,,13.63636364
,,,7.407407407
,,,4.166666667
,,,27.77777778
,,,50
,,,3.333333333
,,,14.28571429
,,,9.090909091
,,,15
,,,38.46153846
,,,4.838709677
,,,15.625
,,,15.15151515
,,,17.39130435
,,,62.5
,,,70
,,,1.823708207
,,,55.55555556
,,,40
,,,3.703703704
,,,26.92307692
,,,11.76470588
,,,12.90322581
,,,13.51351351
,,,17.39130435
,,,30.76923077
,,,33.33333333
,,,55.55555556
,,,36.84210526
,,,23.80952381
,,,9.230769231
,,,28.20512821
,,,6.832298137
,,,2.976190476
,,,13.04347826
,,,10.52631579
,,,9.090909091
,,,22.22222222
,,,16.66666667
,,,15.38461538
,,,5.617977528
,,,10
,,,50
,,,15.15151515
,,,18.18181818
,,,28
,,,2.857142857
,,,8.888888889
,,,57.14285714
,,,4.069767442
,,,44.44444444
,,,6.849315068
,,,15.55555556
,,,25.92592593
,,,5.333333333
,,,40
,,,22.72727273
,,,12.12121212
,,,11.62790698
,,,60
,,,12.24489796
,,,5.747126437
,,,29.41176471
,,,22.22222222
,,,13.79310345
,,,16
,,,4.494382022
,,,9.090909091
,,,0.982800983
,,,23.80952381
,,,14.70588235
,,,4.761904762
,,,19.04761905
,,,36.36363636
,,,13.51351351
,,,28
,,,54.54545455
,,,42.30769231
,,,18.51851852
,,,19.04761905
,,,38.46153846
,,,30.76923077
,,,9.090909091
,,,9.375
,,,12.96296296
,,,21.73913043
,,,41.66666667
,,,12.76595745
,,,5.479452055
,,,25
,,,19.04761905
,,,33.33333333
,,,11.47540984
,,,20.68965517
,,,22.22222222
,,,41.66666667
,,,7.843137255
,,,13.79310345
,,,75
,,,30.76923077
,,,6.349206349
,,,10.52631579
,,,50
,,,15.15151515
,,,8.219178082
,,,3.418803419
,,,11.9047619
,,,28.57142857
,,,9.333333333
,,,4.301075269
,,,7.407407407
,,,5.128205128
,,,33.33333333
,,,7.692307692
,,,6.666666667
,,,8.510638298
,,,13.15789474
,,,5.813953488
,,,36.36363636
,,,9.090909091
,,,10.20408163
,,,41.66666667
,,,5.813953488
,,,22.22222222
,,,5.882352941
,,,7.407407407
,,,3.636363636
,,,36.36363636
,,,24
,,,12
,,,27.77777778
,,,66.66666667
,,,23.52941176
,,,46.15384615
,,,16.27906977
,,,14.81481481
,,,15.55555556
,,,32.14285714
,,,10.38961039
,,,57.14285714
,,,14.49275362
,,,4.87804878
,,,23.07692308
,,,16.66666667
,,,6.779661017
,,,15.90909091
,,,14.28571429
,,,3.305785124
,,,10.34482759
,,,5.769230769
,,,5.405405405
,,,56.25
,,,4.255319149
,,,22.22222222
,,,36.36363636
,,,16.66666667
,,,8
,,,5.263157895
,,,6.153846154
,,,28.57142857
,,,16.27906977
,,,2.352941176
,,,25
,,,57.14285714
,,,17.94871795
,,,26.66666667
,,,7.01754386
,,,4.255319149
,,,21.05263158
,,,31.48148148
,,,8.620689655
,,,57.14285714
,,,16.66666667
,,,20
,,,46.15384615
,,,22.72727273
,,,20
,,,30.76923077
,,,5.797101449
,,,54.54545455
,,,29.41176471
,,,23.88059701
,,,21.05263158
,,,25
,,,33.33333333
,,,30.76923077
,,,22.22222222
,,,14.28571429
,,,63.63636364
,,,44.44444444
,,,8.641975309
,,,5.714285714
,,,26.08695652
,,,18.18181818
,,,22.22222222
,,,50
,,,16.66666667
,,,23.80952381
,,,36.36363636
,,,50
,,,28.57142857
,,,14.81481481
,,,16
,,,26.66666667
,,,21.05263158
,,,1.70212766
,,,11.53846154
,,,14.28571429
,,,5.063291139
,,,12.5
,,,22.22222222
,,,7.843137255
,,,38.46153846
,,,29.41176471
,,,22.72727273
,,,4.716981132
,,,60
,,,40
,,,27.77777778
,,,8.928571429
,,,26.08695652
,,,25
,,,9.302325581
,,,31.81818182
,,,12
,,,5.128205128
,,,20
,,,11.76470588
,,,16
,,,29.41176471
,,,7.272727273
,,,12.5
,,,17.14285714
,,,17.24137931
,,,6.451612903
,,,7.547169811
,,,14.81481481
,,,40
,,,30.76923077
,,,7.843137255
,,,6.557377049
,,,12.5
,,,16.66666667
,,,10.16949153
,,,28.57142857
,,,13.88888889
,,,28.57142857
,,,4.301075269
,,,12.12121212
,,,12.28070175
,,,6.52173913
,,,31.57894737
,,,41.17647059
,,,23.52941176
,,,5.769230769
,,,41.66666667
,,,13.79310345
,,,11.36363636
,,,15.38461538
,,,31.57894737
,,,16.66666667
,,,6.25
,,,15
,,,20.68965517
,,,18.18181818
,,,41.66666667
,,,15.55555556
,,,50
,,,50
,,,12.06896552
,,,14.63414634
,,,33.33333333
,,,29.16666667
,,,25
,,,10.25641026
,,,9.459459459
,,,5.952380952
,,,44.44444444
,,,3.703703704
,,,13.63636364
,,,33.33333333
,,,9.230769231
,,,10.34482759
,,,12.5
,,,17.85714286
,,,40
,,,22.22222222
,,,43.33333333
,,,3.521126761
,,,23.52941176
,,,6.349206349
,,,52
,,,13.33333333
,,,22.22222222
,,,7.594936709
,,,6.611570248
,,,9.090909091
,,,10.25641026
,,,33.33333333
,,,8.219178082
,,,40
,,,21.05263158
,,,11.62790698
,,,50
,,,23.07692308
,,,46.66666667
,,,35.71428571
,,,47.05882353
,,,8.510638298
,,,3.669724771
,,,66.66666667
,,,11.11111111
,,,4.587155963
,,,57.14285714
,,,28
,,,70
,,,7.01754386
,,,15.55555556
,,,27.27272727
,,,2.547770701
,,,8.771929825
,,,14.81481481
,,,12.5
,,,10.75268817
,,,3.174603175
,,,8.536585366
,,,66.66666667
,,,22.72727273
,,,21.05263158
,,,6.896551724
,,,5.479452055
,,,21.73913043
,,,11.11111111
,,,11.32075472
,,,1.895734597
,,,4.310344828
,,,36.36363636
,,,8.474576271
,,,32
,,,30.76923077
,,,9.302325581
,,,16.21621622
,,,6.41025641
,,,5.970149254
,,,55.55555556
,,,5.319148936
,,,8.450704225
,,,2.242152466
,,,44.44444444
,,,15.625
,,,4.301075269
,,,14.70588235
,,,3.636363636
,,,66.66666667
,,,10.52631579
,,,25
,,,4.301075269
,,,22.72727273
,,,50
,,,7.01754386
,,,13.33333333
,,,17.94871795
,,,21.875
,,,70
,,,4.545454545
,,,9.302325581
,,,12.12121212
,,,17.64705882
,,,4.651162791
,,,50
,,,6.666666667
,,,25
,,,40
,,,8
,,,5.263157895
,,,17.5
,,,36.36363636
,,,6.756756757
,,,22.58064516
,,,27.5862069
,,,33.33333333
,,,13.46153846
,,,13.33333333
,,,55.55555556
,,,4.242424242
,,,3.472222222
,,,25
,,,16.66666667
,,,57.14285714
,,,7.058823529
,,,23.52941176
,,,5.263157895
,,,2.962962963
,,,52.63157895
,,,35.29411765
,,,12.5
,,,9.523809524
,,,50
,,,25
,,,2.777777778
,,,30.76923077
,,,9.459459459
,,,61.11111111
,,,15.55555556
,,,38.46153846
,,,10.41666667
,,,2.614379085
,,,10.44776119
,,,45.45454545
,,,22.91666667
,,,30.76923077
,,,17.39130435
,,,42.85714286
,,,38.88888889
,,,2.094240838
,,,4.081632653
,,,5.714285714
,,,22.58064516
,,,55.55555556
,,,11.76470588
,,,4.545454545
,,,12.28070175
,,,2.5
,,,20
,,,28.88888889
,,,21.05263158
,,,60
,,,57.14285714
,,,36.36363636
,,,11.76470588
,,,14.28571429
,,,14.81481481
,,,4.210526316
,,,33.33333333
,,,13.04347826
,,,50
,,,57.14285714
,,,36.36363636
,,,2.702702703
,,,50
,,,40
,,,15.38461538
,,,22.22222222
,,,8.163265306
,,,12.5
,,,15.38461538
,,,10.52631579
,,,27.27272727
,,,34.7826087
,,,21.05263158
,,,20
,,,6.666666667
,,,11.11111111
,,,21.73913043
,,,9.523809524
,,,0.842105263
,,,10
,,,21.21212121
,,,28.57142857
,,,11.86440678
,,,36.36363636
,,,36.36363636
,,,25
,,,36.36363636
,,,14.54545455
,,,21.21212121
,,,47.61904762
,,,15.2173913
,,,54.54545455
,,,22.22222222
,,,72.72727273
,,,17.77777778
,,,50
,,,5.333333333
,,,30.76923077
,,,62.5
,,,10.52631579
,,,13.79310345
,,,2.978723404
,,,17.5
,,,23.80952381
,,,16.66666667
,,,30.43478261
,,,2.962962963
,,,27.77777778
,,,55.55555556
,,,8.510638298
,,,7.594936709
,,,4.225352113
,,,12.12121212
,,,10.25641026
,,,26.31578947
,,,13.7254902
,,,44.44444444
,,,30
,,,1.818181818
,,,5.882352941
,,,7.246376812
,,,8.333333333
,,,28.125
,,,37.5
,,,16.21621622
,,,8.571428571
,,,11.76470588
,,,11.76470588
,,,41.17647059
,,,3.333333333
,,,22.72727273
,,,14.28571429
,,,18.75
,,,10
,,,60
,,,18.18181818
,,,19.04761905
,,,12.90322581
,,,15
,,,12.12121212
,,,17.94871795
