fragment, used, inprojects, sloc, usedsloc, percent,
13236994_1.java,11,6,11,4,0.363636364,
7961695_0.java,11,10,14,4,0.285714286,
16539587_0.java,11,8,25,4,0.16,
6904468_0.java,11,6,11,5,0.454545455,
21912294_0.java,11,11,138,4,0.028985507,
15365419_0.java,11,11,29,5,0.172413793,
12839575_0.java,11,10,11,4,0.363636364,
25275942_1.java,10,9,7,4,0.571428571,
3649392_3.java,10,10,19,5,0.263157895,
21109089_0.java,10,3,13,4,0.307692308,
13189432_0.java,10,10,39,4,0.102564103,
25630763_0.java,10,6,12,5,0.416666667,
24154960_0.java,10,6,45,8,0.177777778,
23883325_0.java,10,7,10,5,0.5,
8968552_0.java,10,10,14,5,0.357142857,
12180901_1.java,10,10,38,4,0.105263158,
14171684_1.java,10,9,27,4,0.148148148,
17762135_0.java,10,2,13,8,0.615384615,
16484392_0.java,10,10,45,4,0.088888889,
8657579_0.java,10,2,24,4,0.166666667,
12758844_0.java,10,10,17,5,0.294117647,
16965425_1.java,10,10,16,6,0.375,
10591846_1.java,10,9,10,4,0.4,
10993050_1.java,10,8,109,4,0.036697248,
10230995_1.java,10,10,17,5,0.294117647,
6264687_0.java,10,10,13,7,0.538461538,
13379489_1.java,10,9,7,4,0.571428571,
23797943_7.java,10,6,52,6,0.115384615,
11443501_3.java,10,10,22,5,0.227272727,
2813555_0.java,10,10,17,5,0.294117647,
24088775_0.java,10,8,161,4,0.02484472,
3972200_0.java,10,10,56,4,0.071428571,
14099211_0.java,10,7,13,5,0.384615385,
16018758_0.java,10,10,9,5,0.555555556,
2921344_0.java,10,10,7,5,0.714285714,
21996187_0.java,10,9,42,4,0.095238095,
24556135_0.java,10,4,98,4,0.040816327,
4453908_0.java,10,3,21,4,0.19047619,
5314469_0.java,10,10,13,4,0.307692308,
6297725_0.java,10,7,18,5,0.277777778,
21340381_0.java,10,10,49,4,0.081632653,
18687993_0.java,10,9,28,4,0.142857143,
7778517_0.java,10,7,71,6,0.084507042,
8765767_0.java,10,9,60,4,0.066666667,
16929780_0.java,10,9,44,4,0.090909091,
6758070_0.java,10,10,9,4,0.444444444,
16289839_0.java,10,7,61,5,0.081967213,
4715409_3.java,10,10,14,4,0.285714286,
24755208_1.java,10,9,20,5,0.25,
14206486_1.java,10,9,67,5,0.074626866,
23372248_1.java,10,6,13,5,0.384615385,
15324927_0.java,10,6,20,4,0.2,
25028293_0.java,10,10,7,4,0.571428571,
22238462_3.java,10,10,15,4,0.266666667,
8099175_0.java,10,6,43,4,0.093023256,
24357744_0.java,10,10,26,4,0.153846154,
5384033_1.java,10,5,33,4,0.121212121,
23877673_1.java,10,6,10,4,0.4,
1533203_0.java,10,10,9,4,0.444444444,
12392055_0.java,10,7,25,4,0.16,
16472081_0.java,10,10,12,4,0.333333333,
13139468_0.java,10,9,12,5,0.416666667,
22577931_3.java,10,10,55,4,0.072727273,
22870274_0.java,10,8,27,5,0.185185185,
6123990_0.java,10,10,44,4,0.090909091,
17016756_1.java,10,8,49,5,0.102040816,
24817622_0.java,10,6,9,4,0.444444444,
25220125_0.java,10,4,15,8,0.533333333,
19763728_2.java,10,8,31,5,0.161290323,
3823781_0.java,10,6,20,6,0.3,
22495341_0.java,10,10,30,4,0.133333333,
14063918_0.java,10,9,7,5,0.714285714,
27609_0.java,10,5,23,6,0.260869565,
14619306_0.java,10,8,9,5,0.555555556,
25076473_1.java,10,2,16,4,0.25,
3529244_0.java,10,6,13,4,0.307692308,
7864525_1.java,10,10,17,6,0.352941176,
17290243_0.java,10,10,13,7,0.538461538,
25656766_0.java,10,9,39,4,0.102564103,
16302478_0.java,10,10,21,6,0.285714286,
16046943_0.java,10,7,37,6,0.162162162,
20038009_0.java,10,8,21,7,0.333333333,
22899297_1.java,10,10,8,4,0.5,
23426374_0.java,10,7,7,4,0.571428571,
11131108_0.java,10,10,8,4,0.5,
22654485_0.java,10,10,21,5,0.238095238,
16229256_1.java,10,10,32,7,0.21875,
10093015_0.java,10,5,26,5,0.192307692,
1045777_0.java,10,10,15,6,0.4,
7672328_0.java,10,10,16,4,0.25,
25534716_1.java,10,9,45,6,0.133333333,
16004220_0.java,10,3,7,4,0.571428571,
22816292_0.java,10,6,10,4,0.4,
15012294_0.java,10,10,38,5,0.131578947,
10466610_0.java,10,8,135,4,0.02962963,
17818851_0.java,10,9,17,4,0.235294118,
7586780_0.java,10,10,7,4,0.571428571,
21584852_0.java,10,10,9,7,0.777777778,
24274729_1.java,10,8,12,5,0.416666667,
10424288_0.java,10,10,72,5,0.069444444,
18989964_0.java,10,10,27,5,0.185185185,
22190489_1.java,10,10,27,4,0.148148148,
15195610_0.java,10,10,9,4,0.444444444,
9364187_0.java,10,7,19,5,0.263157895,
9589450_0.java,10,10,7,4,0.571428571,
21161594_0.java,10,9,67,4,0.059701493,
22534158_0.java,10,10,46,4,0.086956522,
14887830_0.java,10,7,56,4,0.071428571,
16504971_0.java,10,9,81,5,0.061728395,
10671276_0.java,10,8,14,5,0.357142857,
11980243_1.java,10,7,8,5,0.625,
20539782_0.java,10,6,14,5,0.357142857,
7534954_1.java,10,10,14,6,0.428571429,
7373596_2.java,10,2,42,4,0.095238095,
13838191_1.java,10,6,36,6,0.166666667,
6008913_1.java,10,9,16,4,0.25,
9300813_1.java,10,6,75,4,0.053333333,
15392608_0.java,10,9,15,5,0.333333333,
1201102_0.java,10,3,23,4,0.173913043,
22318453_1.java,10,10,23,4,0.173913043,
1376225_0.java,10,8,41,8,0.195121951,
12497063_0.java,10,10,8,4,0.5,
22058736_0.java,10,6,23,4,0.173913043,
20678902_2.java,10,10,18,7,0.388888889,
10810112_0.java,10,10,80,5,0.0625,
4189601_0.java,10,6,20,5,0.25,
10031801_1.java,10,8,17,9,0.529411765,
9986828_0.java,10,10,48,7,0.145833333,
25014249_0.java,10,7,29,5,0.172413793,
14070985_0.java,10,6,22,4,0.181818182,
20132497_0.java,10,10,11,4,0.363636364,
25311254_1.java,10,7,16,5,0.3125,
20821196_0.java,10,10,15,4,0.266666667,
8167625_1.java,10,10,9,4,0.444444444,
3712844_0.java,10,5,22,5,0.227272727,
19381809_0.java,10,10,27,4,0.148148148,
9793580_1.java,10,8,22,5,0.227272727,
14429388_2.java,10,10,48,4,0.083333333,
11341677_0.java,10,6,19,6,0.315789474,
4089005_0.java,10,8,11,5,0.454545455,
13741943_0.java,10,10,31,5,0.161290323,
13604193_1.java,10,9,12,4,0.333333333,
6838864_0.java,10,7,8,5,0.625,
18401346_1.java,10,9,15,5,0.333333333,
22358261_0.java,10,10,12,5,0.416666667,
18432948_0.java,10,10,40,5,0.125,
14343434_0.java,10,10,27,4,0.148148148,
12760348_0.java,10,9,16,4,0.25,
8802082_2.java,10,7,20,4,0.2,
6030379_0.java,10,5,11,5,0.454545455,
10031745_0.java,10,10,56,4,0.071428571,
14613175_2.java,10,8,12,6,0.5,
1707173_0.java,10,7,33,4,0.121212121,
9753551_0.java,10,8,48,6,0.125,
10626173_0.java,10,7,40,5,0.125,
10888480_0.java,10,5,14,5,0.357142857,
22605033_0.java,10,9,6,4,0.666666667,
2752455_0.java,10,3,23,4,0.173913043,
5382498_0.java,10,7,17,4,0.235294118,
4215227_0.java,10,10,9,5,0.555555556,
15638172_0.java,10,9,51,4,0.078431373,
1727969_0.java,10,10,153,11,0.071895425,
11025995_0.java,10,4,17,5,0.294117647,
9150561_1.java,10,10,8,4,0.5,
3410864_2.java,10,9,21,4,0.19047619,
18545815_0.java,10,7,19,5,0.263157895,
8145585_0.java,10,7,19,5,0.263157895,
21966157_0.java,10,7,7,4,0.571428571,
22002273_0.java,10,10,9,5,0.555555556,
22493292_0.java,10,8,9,4,0.444444444,
15194726_0.java,10,9,17,6,0.352941176,
22852634_1.java,10,10,50,4,0.08,
7637888_6.java,10,8,11,6,0.545454545,
8589684_0.java,10,10,7,4,0.571428571,
7884883_0.java,10,6,29,4,0.137931034,
18650802_0.java,10,9,25,4,0.16,
18034480_0.java,10,10,13,5,0.384615385,
17757853_0.java,10,5,29,5,0.172413793,
23529865_0.java,10,8,11,6,0.545454545,
22733890_0.java,10,10,30,5,0.166666667,
16067872_0.java,10,2,9,6,0.666666667,
25052240_0.java,10,6,78,5,0.064102564,
21472453_0.java,10,10,33,5,0.151515152,
19457107_0.java,10,10,8,5,0.625,
16303007_1.java,10,8,15,5,0.333333333,
18671683_0.java,10,8,49,4,0.081632653,
24474508_1.java,10,9,50,5,0.1,
24461978_0.java,10,8,28,5,0.178571429,
7143398_0.java,10,9,27,4,0.148148148,
16569396_0.java,10,8,9,4,0.444444444,
18856913_0.java,10,10,59,8,0.13559322,
8951468_0.java,10,10,13,4,0.307692308,
23122641_0.java,10,7,67,5,0.074626866,
22858075_0.java,10,9,5,4,0.8,
13534480_0.java,10,8,94,4,0.042553191,
19556144_0.java,10,9,8,4,0.5,
19659457_0.java,10,10,27,5,0.185185185,
23171116_0.java,10,5,7,4,0.571428571,
14554192_0.java,10,7,71,4,0.056338028,
3508175_0.java,10,7,35,4,0.114285714,
7504040_2.java,10,4,15,4,0.266666667,
23512515_0.java,10,9,14,5,0.357142857,
17675689_0.java,10,8,65,6,0.092307692,
23894874_0.java,10,3,12,4,0.333333333,
6140970_0.java,10,10,23,4,0.173913043,
24786882_0.java,10,10,37,8,0.216216216,
17549061_0.java,10,10,19,5,0.263157895,
5754176_1.java,10,6,13,5,0.384615385,
10789884_0.java,10,10,22,6,0.272727273,
13095992_0.java,10,8,59,4,0.06779661,
4180613_2.java,10,9,6,4,0.666666667,
3173409_0.java,10,7,13,5,0.384615385,
15473678_1.java,10,10,7,5,0.714285714,
18740455_0.java,10,10,23,4,0.173913043,
13064657_0.java,10,8,23,4,0.173913043,
5712128_0.java,10,5,8,5,0.625,
18700533_0.java,10,10,11,5,0.454545455,
23605584_0.java,10,10,28,6,0.214285714,
19320202_0.java,10,10,14,5,0.357142857,
22914346_0.java,10,10,22,5,0.227272727,
14426245_0.java,10,6,24,5,0.208333333,
21668817_0.java,10,10,20,4,0.2,
18615151_0.java,10,9,19,6,0.315789474,
22443453_1.java,10,10,11,4,0.363636364,
7082581_0.java,10,8,16,4,0.25,
23782959_0.java,10,3,23,4,0.173913043,
1236782_0.java,10,8,57,7,0.122807018,
24949806_1.java,10,9,16,4,0.25,
17092296_0.java,10,6,13,4,0.307692308,
8746524_0.java,10,9,15,5,0.333333333,
14249208_0.java,10,10,40,5,0.125,
13979983_0.java,10,7,36,5,0.138888889,
18473913_2.java,10,9,19,5,0.263157895,
21708276_0.java,10,9,9,4,0.444444444,
9191349_0.java,10,9,19,5,0.263157895,
15484586_0.java,10,10,40,4,0.1,
6350546_0.java,10,10,9,7,0.777777778,
4734664_0.java,10,6,15,6,0.4,
6268570_0.java,10,10,9,4,0.444444444,
12176282_1.java,10,7,26,4,0.153846154,
6683362_1.java,10,10,33,4,0.121212121,
20929163_0.java,10,10,34,4,0.117647059,
12761116_4.java,10,8,22,5,0.227272727,
23080867_0.java,10,4,38,4,0.105263158,
19456298_0.java,10,6,16,5,0.3125,
5269094_0.java,10,8,8,4,0.5,
25547247_0.java,10,10,19,5,0.263157895,
2315467_0.java,10,7,15,6,0.4,
14146389_0.java,10,10,13,4,0.307692308,
6358304_0.java,10,8,15,4,0.266666667,
12798390_0.java,10,7,13,4,0.307692308,
21731002_0.java,10,9,47,4,0.085106383,
8910576_0.java,10,2,23,4,0.173913043,
12660985_0.java,10,10,32,5,0.15625,
24464744_0.java,10,8,34,4,0.117647059,
1486082_0.java,10,9,7,4,0.571428571,
10043131_0.java,10,7,12,5,0.416666667,
21173665_0.java,10,10,41,4,0.097560976,
5265028_1.java,10,9,95,6,0.063157895,
13001344_1.java,10,8,24,4,0.166666667,
20291185_0.java,10,8,33,5,0.151515152,
18700533_1.java,10,10,11,5,0.454545455,
1946340_0.java,10,6,21,5,0.238095238,
15579968_0.java,10,10,37,6,0.162162162,
25785618_0.java,10,3,50,5,0.1,
9443960_1.java,10,10,17,5,0.294117647,
10655237_0.java,10,4,16,5,0.3125,
25317020_0.java,10,3,14,4,0.285714286,
21573606_0.java,10,7,46,4,0.086956522,
20253523_0.java,10,9,10,4,0.4,
11058815_0.java,10,10,31,5,0.161290323,
7802131_0.java,10,10,19,5,0.263157895,
17660550_1.java,10,6,13,4,0.307692308,
1418899_0.java,10,5,37,4,0.108108108,
24226946_0.java,10,9,65,6,0.092307692,
17656454_0.java,10,6,44,5,0.113636364,
5185101_0.java,10,5,8,5,0.625,
2493025_0.java,10,10,11,6,0.545454545,
9338717_0.java,10,6,25,4,0.16,
18977393_1.java,10,10,19,4,0.210526316,
11856097_0.java,10,10,50,4,0.08,
16347247_0.java,10,9,10,4,0.4,
24639957_0.java,10,4,12,4,0.333333333,
10135259_0.java,10,3,22,4,0.181818182,
10683233_0.java,10,8,9,5,0.555555556,
3199591_1.java,10,9,36,6,0.166666667,
569821_0.java,10,10,46,7,0.152173913,
7999941_0.java,10,10,35,4,0.114285714,
6645029_0.java,10,7,73,7,0.095890411,
1442918_0.java,10,8,9,5,0.555555556,
4872387_0.java,10,6,11,5,0.454545455,
14127203_0.java,10,7,10,7,0.7,
13830949_0.java,10,6,12,5,0.416666667,
5047118_0.java,10,10,16,4,0.25,
25051490_0.java,10,6,49,5,0.102040816,
15467887_0.java,10,6,71,4,0.056338028,
23819052_2.java,10,9,77,5,0.064935065,
23190548_0.java,10,10,19,5,0.263157895,
1141263_1.java,10,10,18,6,0.333333333,
1714247_0.java,10,5,14,9,0.642857143,
1100963_0.java,10,10,16,5,0.3125,
4588005_0.java,10,8,38,5,0.131578947,
15308365_1.java,10,9,78,4,0.051282051,
25315915_0.java,10,10,10,5,0.5,
12116391_0.java,10,10,13,4,0.307692308,
20744794_0.java,10,5,27,5,0.185185185,
18700533_2.java,10,10,11,5,0.454545455,
22799678_0.java,10,3,76,4,0.052631579,
10985044_2.java,10,8,10,4,0.4,
835057_0.java,10,5,27,8,0.296296296,
24812401_0.java,10,10,55,4,0.072727273,
18530367_0.java,10,7,123,4,0.032520325,
9925331_1.java,10,10,16,4,0.25,
5915010_0.java,10,9,52,7,0.134615385,
23782045_0.java,9,5,16,4,0.25,
15185345_0.java,9,3,250,5,0.02,
4938810_0.java,9,9,58,6,0.103448276,
342016_0.java,9,9,18,4,0.222222222,
8113522_0.java,9,9,16,4,0.25,
21649275_0.java,9,8,21,5,0.238095238,
24563034_0.java,9,8,25,6,0.24,
16787781_0.java,9,9,12,6,0.5,
23977278_0.java,9,9,21,4,0.19047619,
14981180_0.java,9,9,22,6,0.272727273,
24228609_0.java,9,9,11,6,0.545454545,
20415104_2.java,9,9,75,7,0.093333333,
8878549_0.java,9,9,7,4,0.571428571,
20175912_0.java,9,9,13,4,0.307692308,
5522583_0.java,9,9,128,4,0.03125,
15533638_0.java,9,9,9,4,0.444444444,
23220113_0.java,9,8,36,5,0.138888889,
18727967_0.java,9,7,102,5,0.049019608,
11246420_0.java,9,9,25,4,0.16,
22074603_0.java,9,9,19,5,0.263157895,
2969453_0.java,9,7,13,4,0.307692308,
12795501_0.java,9,2,8,4,0.5,
2263246_0.java,9,9,26,5,0.192307692,
15728444_0.java,9,9,19,5,0.263157895,
13962439_0.java,9,9,52,6,0.115384615,
12308698_0.java,9,9,21,4,0.19047619,
5934658_0.java,9,6,19,4,0.210526316,
18815583_0.java,9,9,12,5,0.416666667,
7869785_0.java,9,9,42,4,0.095238095,
20892587_2.java,9,7,33,4,0.121212121,
24290225_0.java,9,9,39,4,0.102564103,
6203097_0.java,9,9,9,4,0.444444444,
22535069_0.java,9,8,19,6,0.315789474,
13857616_0.java,9,8,19,5,0.263157895,
20566054_2.java,9,5,47,5,0.106382979,
19352975_0.java,9,4,45,4,0.088888889,
19302715_0.java,9,9,39,4,0.102564103,
12482513_0.java,9,9,23,5,0.217391304,
23609727_0.java,9,9,18,5,0.277777778,
21611801_0.java,9,7,14,4,0.285714286,
22691112_1.java,9,2,15,4,0.266666667,
836799_0.java,9,8,27,5,0.185185185,
11608885_0.java,9,9,35,5,0.142857143,
5824665_0.java,9,8,10,4,0.4,
11790939_0.java,9,8,11,5,0.454545455,
18367255_1.java,9,8,14,4,0.285714286,
21279523_0.java,9,9,104,4,0.038461538,
23713913_0.java,9,5,118,4,0.033898305,
17884882_0.java,9,8,32,4,0.125,
8027815_0.java,9,9,13,4,0.307692308,
24778895_0.java,9,6,49,5,0.102040816,
20250801_0.java,9,7,11,5,0.454545455,
11773481_0.java,9,6,16,6,0.375,
18381924_0.java,9,8,109,5,0.04587156,
12627499_0.java,9,9,12,5,0.416666667,
20405866_0.java,9,9,40,5,0.125,
12014591_0.java,9,7,10,5,0.5,
20921588_0.java,9,9,40,4,0.1,
3766616_0.java,9,6,8,4,0.5,
17388046_3.java,9,8,41,4,0.097560976,
10644858_1.java,9,9,36,4,0.111111111,
4692144_0.java,9,4,19,5,0.263157895,
13355753_0.java,9,9,41,6,0.146341463,
12618340_0.java,9,6,26,6,0.230769231,
7953487_0.java,9,9,6,4,0.666666667,
19325086_0.java,9,7,10,4,0.4,
12446987_0.java,9,9,46,4,0.086956522,
15521304_0.java,9,9,47,8,0.170212766,
14440282_0.java,9,9,15,5,0.333333333,
15912354_0.java,9,8,8,5,0.625,
20830728_1.java,9,3,23,4,0.173913043,
13717362_0.java,9,9,16,6,0.375,
13131222_0.java,9,9,76,6,0.078947368,
8524133_0.java,9,6,22,4,0.181818182,
15818256_0.java,9,5,9,4,0.444444444,
20358324_0.java,9,8,121,4,0.033057851,
18297556_0.java,9,8,37,4,0.108108108,
22562932_1.java,9,5,11,4,0.363636364,
22161814_0.java,9,8,24,4,0.166666667,
9707490_0.java,9,8,73,5,0.068493151,
5175954_0.java,9,9,45,4,0.088888889,
17869810_0.java,9,9,14,4,0.285714286,
7024059_0.java,9,4,9,4,0.444444444,
22981761_0.java,9,8,52,5,0.096153846,
9719354_0.java,9,7,18,6,0.333333333,
17605299_0.java,9,9,28,6,0.214285714,
24905374_0.java,9,6,32,4,0.125,
17990965_0.java,9,8,25,6,0.24,
20385682_0.java,9,9,49,4,0.081632653,
25107764_0.java,9,5,19,5,0.263157895,
4583479_0.java,9,8,77,4,0.051948052,
20415670_0.java,9,9,30,6,0.2,
5961889_1.java,9,7,16,4,0.25,
11027217_0.java,9,8,26,4,0.153846154,
5331471_1.java,9,6,13,5,0.384615385,
8486037_0.java,9,9,8,5,0.625,
17671450_0.java,9,9,10,4,0.4,
18242048_1.java,9,9,16,6,0.375,
18521367_0.java,9,7,11,5,0.454545455,
12408627_0.java,9,6,17,4,0.235294118,
2209136_0.java,9,8,14,5,0.357142857,
14795229_0.java,9,9,17,4,0.235294118,
9990424_0.java,9,8,10,6,0.6,
20657729_0.java,9,5,45,5,0.111111111,
15829370_0.java,9,6,51,6,0.117647059,
21120504_1.java,9,9,18,4,0.222222222,
9245793_0.java,9,7,46,5,0.108695652,
22898442_0.java,9,9,69,6,0.086956522,
2427313_0.java,9,7,20,5,0.25,
3639370_0.java,9,4,27,4,0.148148148,
17141016_0.java,9,5,29,4,0.137931034,
21423197_0.java,9,9,37,4,0.108108108,
767254_1.java,9,5,17,7,0.411764706,
19286777_0.java,9,8,57,6,0.105263158,
13420386_0.java,9,8,20,4,0.2,
21510411_1.java,9,6,34,4,0.117647059,
19808158_0.java,9,8,17,5,0.294117647,
5251021_0.java,9,5,16,5,0.3125,
7330770_0.java,9,9,24,4,0.166666667,
13576404_0.java,9,9,22,4,0.181818182,
7661159_0.java,9,9,17,4,0.235294118,
20411910_1.java,9,9,38,6,0.157894737,
18568407_1.java,9,7,34,6,0.176470588,
14111551_1.java,9,9,6,4,0.666666667,
24392325_0.java,9,6,37,4,0.108108108,
12240704_0.java,9,6,73,5,0.068493151,
18660767_1.java,9,8,19,6,0.315789474,
11528994_0.java,9,8,8,5,0.625,
8919105_0.java,9,8,7,5,0.714285714,
24319993_0.java,9,4,18,4,0.222222222,
25023960_0.java,9,6,16,4,0.25,
19439581_0.java,9,7,100,4,0.04,
18159903_3.java,9,3,7,4,0.571428571,
25054887_0.java,9,6,8,5,0.625,
19188490_2.java,9,9,34,5,0.147058824,
9829474_0.java,9,5,17,5,0.294117647,
1413511_0.java,9,5,65,6,0.092307692,
22338886_0.java,9,8,260,6,0.023076923,
11927201_0.java,9,7,43,5,0.11627907,
20098305_1.java,9,9,54,4,0.074074074,
5450555_0.java,9,9,7,4,0.571428571,
25647228_0.java,9,8,58,5,0.086206897,
1065574_0.java,9,6,11,4,0.363636364,
24961293_0.java,9,7,32,4,0.125,
13228925_0.java,9,8,16,4,0.25,
15042241_0.java,9,6,67,5,0.074626866,
8054614_0.java,9,6,19,4,0.210526316,
21398796_0.java,9,9,6,4,0.666666667,
5338272_0.java,9,5,72,4,0.055555556,
15190940_0.java,9,8,8,5,0.625,
13455064_0.java,9,9,34,4,0.117647059,
13214082_0.java,9,9,8,5,0.625,
19007844_0.java,9,6,18,4,0.222222222,
17388046_1.java,9,8,31,4,0.129032258,
16580146_0.java,9,9,101,4,0.03960396,
24515766_1.java,9,9,8,4,0.5,
25548386_0.java,9,9,14,4,0.285714286,
24988339_0.java,9,6,9,5,0.555555556,
14012757_1.java,9,6,85,5,0.058823529,
22737947_0.java,9,9,52,4,0.076923077,
1509260_0.java,9,4,11,4,0.363636364,
6890294_0.java,9,8,36,4,0.111111111,
10667249_0.java,9,9,17,7,0.411764706,
16125737_2.java,9,3,77,5,0.064935065,
22385438_0.java,9,4,14,4,0.285714286,
237204_0.java,9,6,23,6,0.260869565,
16989008_0.java,9,9,62,4,0.064516129,
22216590_1.java,9,9,21,5,0.238095238,
13696135_0.java,9,7,12,4,0.333333333,
21722105_0.java,9,9,10,5,0.5,
8128729_0.java,9,7,65,4,0.061538462,
16189549_0.java,9,8,36,4,0.111111111,
14655002_0.java,9,7,24,5,0.208333333,
7312129_0.java,9,9,57,9,0.157894737,
13486359_0.java,9,7,19,7,0.368421053,
19540979_0.java,9,7,49,6,0.12244898,
22736449_0.java,9,9,54,5,0.092592593,
19565397_0.java,9,7,21,8,0.380952381,
16890299_0.java,9,8,31,5,0.161290323,
15569931_0.java,9,6,37,6,0.162162162,
7686237_0.java,9,7,48,5,0.104166667,
3575258_0.java,9,6,24,4,0.166666667,
17949662_0.java,9,6,23,5,0.217391304,
14383887_0.java,9,9,9,4,0.444444444,
9342272_0.java,9,9,31,4,0.129032258,
19611422_1.java,9,9,12,5,0.416666667,
21499979_0.java,9,9,17,4,0.235294118,
13031121_1.java,9,9,28,7,0.25,
10333000_0.java,9,7,54,5,0.092592593,
2206592_0.java,9,4,10,4,0.4,
8550307_0.java,9,3,7,4,0.571428571,
24690020_0.java,9,6,45,5,0.111111111,
613857_0.java,9,9,8,4,0.5,
20435049_0.java,9,9,7,4,0.571428571,
11751135_1.java,9,9,28,4,0.142857143,
11092289_1.java,9,8,57,5,0.087719298,
5668907_1.java,9,8,12,6,0.5,
4114983_0.java,9,9,9,5,0.555555556,
877692_0.java,9,7,16,5,0.3125,
14602413_0.java,9,8,38,5,0.131578947,
14475254_0.java,9,8,16,6,0.375,
14759274_1.java,9,8,30,4,0.133333333,
25121170_0.java,9,2,11,4,0.363636364,
438511_1.java,9,7,9,4,0.444444444,
18575753_1.java,9,9,15,4,0.266666667,
11283433_0.java,9,9,21,4,0.19047619,
22128845_0.java,9,6,49,5,0.102040816,
22328450_0.java,9,8,9,5,0.555555556,
7945165_0.java,9,9,9,4,0.444444444,
12997850_0.java,9,9,14,5,0.357142857,
21481655_0.java,9,9,12,5,0.416666667,
5559380_0.java,9,3,7,4,0.571428571,
13754867_5.java,9,4,34,5,0.147058824,
3605740_1.java,9,9,8,4,0.5,
10840546_1.java,9,5,94,4,0.042553191,
23954699_9.java,9,6,16,4,0.25,
12267450_1.java,9,9,42,4,0.095238095,
13504155_0.java,9,5,41,6,0.146341463,
23601117_0.java,9,9,8,4,0.5,
16407228_0.java,9,6,25,5,0.2,
15505062_0.java,9,7,14,4,0.285714286,
19046008_2.java,9,6,40,5,0.125,
15027269_0.java,9,6,55,4,0.072727273,
2793194_0.java,9,8,28,4,0.142857143,
21535857_2.java,9,6,33,4,0.121212121,
3033976_1.java,9,8,28,5,0.178571429,
18545916_0.java,9,9,44,6,0.136363636,
17429585_0.java,9,9,27,5,0.185185185,
14280417_2.java,9,9,24,4,0.166666667,
14804252_0.java,9,9,88,5,0.056818182,
16513101_0.java,9,6,127,5,0.039370079,
20135205_2.java,9,5,7,5,0.714285714,
7428686_0.java,9,4,29,7,0.24137931,
8672409_0.java,9,9,27,4,0.148148148,
2878040_0.java,9,9,15,5,0.333333333,
19790598_0.java,9,9,10,6,0.6,
10317563_0.java,9,7,9,4,0.444444444,
10053796_0.java,9,7,20,5,0.25,
18719653_0.java,9,8,52,5,0.096153846,
10793053_0.java,9,6,30,5,0.166666667,
24012404_0.java,9,9,10,5,0.5,
4608596_1.java,9,6,17,6,0.352941176,
837904_1.java,9,2,12,6,0.5,
24327657_3.java,9,8,9,4,0.444444444,
9074835_0.java,9,7,39,4,0.102564103,
12235422_0.java,9,9,23,5,0.217391304,
4516665_0.java,9,9,17,5,0.294117647,
7830250_0.java,9,8,41,6,0.146341463,
4918080_1.java,9,8,76,5,0.065789474,
24979667_1.java,9,4,23,4,0.173913043,
11138033_0.java,9,9,9,4,0.444444444,
8130495_0.java,9,9,6,4,0.666666667,
24453813_0.java,9,6,16,5,0.3125,
12879764_0.java,9,8,41,4,0.097560976,
15117748_0.java,9,9,19,4,0.210526316,
7016492_0.java,9,6,43,7,0.162790698,
859886_0.java,9,6,25,5,0.2,
20429486_0.java,9,9,15,4,0.266666667,
3268787_0.java,9,9,25,5,0.2,
17869803_3.java,9,9,15,5,0.333333333,
22025275_0.java,9,9,7,5,0.714285714,
17196678_0.java,9,9,77,6,0.077922078,
11050521_1.java,9,6,76,4,0.052631579,
12568406_0.java,9,4,45,5,0.111111111,
3646601_0.java,9,9,59,4,0.06779661,
18885346_0.java,9,8,59,6,0.101694915,
3203054_0.java,9,9,79,5,0.063291139,
14429875_0.java,9,8,25,5,0.2,
18479057_1.java,9,9,32,4,0.125,
24327657_4.java,9,8,12,4,0.333333333,
25186876_2.java,9,9,12,5,0.416666667,
15705403_2.java,9,9,19,4,0.210526316,
15958227_0.java,9,8,53,6,0.113207547,
9246008_0.java,9,4,43,5,0.11627907,
23865591_0.java,9,9,12,4,0.333333333,
20284786_0.java,9,6,18,4,0.222222222,
12043844_0.java,9,8,119,5,0.042016807,
21676492_0.java,9,8,68,4,0.058823529,
